origin_id,destine_id,weight
015-085,015-058,1
015-085,015-064,39
015-085,015-074,23
015-085,015-085,3571
015-085,015-099,2
015-085,015-106,38
015-085,015-114,1
015-085,015-124,1
015-085,015-999,5
015-085,016-053,2
015-085,016-093,1
015-085,016-999,2
015-085,017-007,1
015-085,019-039,1
015-085,022-001,9
015-085,022-014,11
015-085,022-016,6
015-085,028-038,1
015-085,999-999,148
015-086,015-004,1
015-086,015-014,2
015-086,015-031,1
015-086,015-042,1
015-086,015-062,1
015-086,015-077,10
015-086,015-080,3
015-086,015-082,18
015-086,015-086,3371
015-086,015-097,4
015-086,015-106,33
015-086,015-110,11
015-086,015-116,29
015-086,015-999,9
015-086,016-999,1
015-086,999-999,165
015-087,009-003,2
015-087,009-004,4
015-087,009-005,2
015-087,009-007,2
015-087,009-008,1
015-087,009-010,5
015-087,009-014,1
015-087,009-015,3
015-087,009-017,1
015-087,009-999,6
015-087,015-001,1
015-087,015-005,4
015-087,015-010,1
015-087,015-012,1
015-087,015-013,1
015-087,015-014,2
015-087,015-020,1
015-087,015-025,1
015-087,015-037,1
015-087,015-042,61
015-087,015-047,5
015-087,015-051,28
015-087,015-054,19
015-087,015-056,1
015-087,015-057,1
015-087,015-058,1
015-087,015-062,1
015-087,015-067,124
015-087,015-082,1
015-087,015-087,5734
015-087,015-088,1
015-087,015-090,2
015-087,015-101,2
015-087,015-106,434
015-087,015-115,19
015-087,015-118,4
015-087,015-122,1
015-087,015-999,14
015-087,999-999,402
015-088,009-005,1
015-088,009-006,1
015-088,009-999,4
015-088,015-005,2
015-088,015-006,1
015-088,015-039,1
015-088,015-040,9
015-088,015-042,2
015-088,015-049,2
015-088,015-051,3
015-088,015-052,4
015-088,015-054,13
015-088,015-056,1
015-088,015-062,1
015-088,015-086,2
015-088,015-088,3839
015-088,015-090,42
015-088,015-101,8
015-088,015-106,112
015-088,015-107,1
015-088,015-113,54
015-088,015-118,1
015-088,015-119,2
015-088,015-124,1
015-088,015-999,15
015-088,017-007,2
015-088,017-014,1
015-088,017-999,1
015-088,022-014,1
015-088,999-999,287
015-089,009-002,2
015-089,009-003,7
015-089,009-004,1
015-089,009-006,1
015-089,009-007,11
015-089,009-009,4
015-089,009-010,1
015-089,009-011,2
015-089,009-012,1
015-089,009-013,5
015-089,009-015,1
015-089,009-016,1
015-089,009-017,2
015-089,009-999,18
015-089,015-009,100
015-089,015-017,47
015-089,015-022,10
015-089,015-025,69
015-089,015-039,11
015-089,015-050,102
015-089,015-057,1
015-089,015-068,14
015-089,015-083,24
015-089,015-089,1282
015-089,015-090,1
015-089,015-094,4
015-089,015-103,3
015-089,015-122,8
015-089,015-999,4
015-089,017-006,2
015-089,021-114,1
015-089,021-999,1
015-089,999-999,96
015-090,009-003,2
015-090,009-005,2
015-090,009-012,1
015-090,009-013,1
015-090,009-015,2
015-090,009-016,1
015-090,009-999,14
015-090,013-068,1
015-090,014-039,1
015-090,015-005,1
015-090,015-006,26
015-090,015-012,1
015-090,015-015,2
015-090,015-018,24
015-090,015-019,3
015-090,015-021,1
015-090,015-027,1
015-090,015-040,2
015-090,015-042,4
015-090,015-043,7
015-090,015-049,54
015-090,015-051,2
015-090,015-054,64
015-090,015-055,7
015-090,015-057,1
015-090,015-062,1
015-090,015-063,1
015-090,015-072,84
015-090,015-073,20
015-090,015-080,2
015-090,015-081,1
015-090,015-082,2
015-090,015-088,100
015-090,015-090,3828
015-090,015-098,23
015-090,015-101,113
015-090,015-102,1
015-090,015-106,292
015-090,015-113,14
015-090,015-122,1
015-090,015-999,8
015-090,999-999,103
015-091,004-002,1
015-091,009-002,36
015-091,009-003,6
015-091,009-005,18
015-091,009-007,2
015-091,009-010,2
015-091,009-012,3
015-091,009-013,1
015-091,009-015,4
015-091,009-016,4
015-091,009-017,2
015-091,009-999,38
015-091,012-001,1
015-091,013-048,1
015-091,013-063,3
015-091,013-076,4
015-091,013-999,3
015-091,015-002,1
015-091,015-012,10
015-091,015-013,2
015-091,015-014,1
015-091,015-020,1
015-091,015-023,50
015-091,015-024,175
015-091,015-025,1
015-091,015-033,2
015-091,015-035,14
015-091,015-053,3
015-091,015-057,69
015-091,015-060,2
015-091,015-078,1
015-091,015-081,3
015-091,015-091,3146
015-091,015-095,55
015-091,015-096,2
015-091,015-104,36
015-091,015-108,2
015-091,015-109,7
015-091,015-120,43
015-091,015-121,189
015-091,015-999,10
015-091,019-039,1
015-091,021-154,1
015-091,029-033,1
015-091,999-999,130
015-092,009-002,13
015-092,009-003,11
015-092,009-005,42
015-092,009-006,3
015-092,009-007,2
015-092,009-011,2
015-092,009-012,2
015-092,009-013,2
015-092,009-014,5
015-092,009-015,10
015-092,009-016,12
015-092,009-017,1
015-092,009-999,76
015-092,013-003,1
015-092,013-008,2
015-092,013-048,18
015-092,013-061,4
015-092,013-077,1
015-092,013-999,4
015-092,015-002,103
015-092,015-013,3
015-092,015-016,35
015-092,015-020,2
015-092,015-033,48
015-092,015-057,1
015-092,015-058,2
015-092,015-061,10
015-092,015-065,24
015-092,015-075,95
015-092,015-081,152
015-092,015-084,2
015-092,015-092,3150
015-092,015-099,35
015-092,015-100,1
015-092,015-104,4
015-092,015-106,6
015-092,015-109,1
015-092,015-120,2
015-092,015-121,1
015-092,015-999,6
015-092,017-007,1
015-092,021-114,2
015-092,021-132,2
015-092,021-208,1
015-092,022-014,1
015-092,029-033,2
015-092,030-053,1
015-092,031-999,1
015-092,999-999,111
015-093,008-019,1
015-093,009-002,2
015-093,009-003,1
015-093,009-005,5
015-093,009-006,5
015-093,009-007,13
015-093,009-012,1
015-093,009-013,4
015-093,009-016,1
015-093,009-017,2
015-093,009-999,73
015-093,013-048,2
015-093,013-077,2
015-093,013-999,2
015-093,015-002,1
015-093,015-011,1
015-093,015-024,2
015-093,015-025,1
015-093,015-028,118
015-093,015-030,13
015-093,015-031,4
015-093,015-033,10
015-093,015-058,3
015-093,015-069,135
015-093,015-070,1
015-093,015-075,1
015-093,015-081,1
015-093,015-092,1
015-093,015-093,1904
015-093,015-099,439
015-093,015-102,3
015-093,015-121,1
015-093,015-999,7
015-093,021-999,1
015-093,024-028,1
015-093,029-006,2
015-093,029-033,1
015-093,029-999,4
015-093,999-999,222
015-094,009-002,1
015-094,009-003,4
015-094,009-005,2
015-094,009-006,2
015-094,009-007,1
015-094,009-009,2
015-094,009-010,1
015-094,009-013,1
015-094,009-016,1
015-094,009-999,51
015-094,015-009,75
015-094,015-015,37
015-094,015-017,5
015-094,015-025,39
015-094,015-031,7
015-094,015-033,1
015-094,015-039,9
015-094,015-050,42
015-094,015-056,20
015-094,015-068,132
015-094,015-070,1
015-094,015-094,1798
015-094,015-099,3
015-094,015-103,3
015-094,015-104,2
015-094,015-122,1
015-094,015-999,4
015-094,017-002,2
015-094,017-004,1
015-094,017-006,26
015-094,017-007,1
015-094,017-999,14
015-094,021-114,3
015-094,999-999,70
015-095,004-003,1
015-095,009-002,27
015-095,009-003,7
015-095,009-004,1
015-095,009-005,18
015-095,009-006,6
015-095,009-010,1
015-095,009-012,2
015-095,009-014,2
015-095,009-015,1
015-095,009-016,4
015-095,009-999,76
015-095,011-015,1
015-095,013-063,3
015-095,013-076,4
015-095,015-002,1
015-095,015-012,9
015-095,015-013,3
015-095,015-014,1
015-095,015-017,2
015-095,015-020,8
015-095,015-023,14
015-095,015-024,73
015-095,015-033,1
015-095,015-035,8
015-095,015-053,1
015-095,015-057,62
015-095,015-060,6
015-095,015-063,1
015-095,015-091,49
015-095,015-095,3148
015-095,015-104,34
015-095,015-109,5
015-095,015-120,2
015-095,015-121,294
015-095,015-999,2
015-095,999-999,263
015-096,005-035,1
015-096,009-002,12
015-096,009-003,9
015-096,009-004,2
015-096,009-005,21
015-096,009-006,1
015-096,009-007,1
015-096,009-010,2
015-096,009-011,1
015-096,009-012,5
015-096,009-013,2
015-096,009-014,1
015-096,009-015,3
015-096,009-016,12
015-096,009-017,1
015-096,009-999,52
015-096,013-003,2
015-096,013-010,5
015-096,013-012,1
015-096,013-039,1
015-096,013-041,2
015-096,013-048,20
015-096,013-074,1
015-096,013-075,1
015-096,013-076,5
015-096,013-077,1
015-096,013-999,4
015-096,015-009,1
015-096,015-010,142
015-096,015-012,5
015-096,015-020,3
015-096,015-024,26
015-096,015-025,1
015-096,015-033,19
015-096,015-035,2
015-096,015-036,14
015-096,015-053,4
015-096,015-057,9
015-096,015-076,1
015-096,015-081,23
015-096,015-091,19
015-096,015-092,4
015-096,015-096,2569
015-096,015-099,1
015-096,015-104,4
015-096,015-106,2
015-096,015-109,4
015-096,015-120,179
015-096,015-121,4
015-096,015-999,8
015-096,021-140,1
015-096,021-154,1
015-096,999-999,133
015-097,015-004,10
015-097,015-005,1
015-097,015-020,1
015-097,015-021,1
015-097,015-040,1
015-097,015-042,1
015-097,015-057,1
015-097,015-080,40
015-097,015-082,4
015-097,015-086,9
015-097,015-097,2169
015-097,015-106,57
015-097,015-113,1
015-097,015-114,1
015-097,015-118,1
015-097,015-999,10
015-097,999-999,179
015-098,009-002,1
015-098,009-003,1
015-098,009-005,1
015-098,009-010,1
015-098,009-017,2
015-098,009-999,17
015-098,014-999,1
015-098,015-006,36
015-098,015-012,2
015-098,015-019,18
015-098,015-033,1
015-098,015-037,1
015-098,015-042,1
015-098,015-043,17
015-098,015-049,39
015-098,015-051,4
015-098,015-054,14
015-098,015-057,1
015-098,015-062,11
015-098,015-072,5
015-098,015-076,1
015-098,015-088,9
015-098,015-090,15
015-098,015-098,1046
015-098,015-101,244
015-098,015-106,91
015-098,015-113,1
015-098,015-999,1
015-098,999-999,20
015-099,007-999,1
015-099,009-002,8
015-099,009-003,19
015-099,009-004,2
015-099,009-005,16
015-099,009-006,7
015-099,009-007,25
015-099,009-009,1
015-099,009-012,7
015-099,009-013,5
015-099,009-014,2
015-099,009-015,11
015-099,009-016,11
015-099,009-017,3
015-099,009-999,209
015-099,012-001,1
015-099,013-030,1
015-099,013-048,3
015-099,013-999,2
015-099,014-039,1
015-099,015-002,3
015-099,015-011,19
015-099,015-012,1
015-099,015-020,1
015-099,015-025,1
015-099,015-027,1
015-099,015-028,47
015-099,015-029,14
015-099,015-030,21
015-099,015-031,25
015-099,015-033,18
015-099,015-037,1
015-099,015-039,2
015-099,015-057,2
015-099,015-058,9
015-099,015-065,1
015-099,015-069,7
015-099,015-070,3
015-099,015-081,2
015-099,015-092,2
015-099,015-093,2
015-099,015-099,4024
015-099,015-100,1
015-099,015-102,1
015-099,015-106,3
015-099,015-120,1
015-099,015-122,1
015-099,015-999,6
015-099,017-007,2
015-099,021-114,5
015-099,021-140,1
015-099,021-154,1
015-099,021-999,3
015-099,029-006,2
015-099,029-033,1
015-099,999-999,253
015-100,009-002,12
015-100,009-003,6
015-100,009-004,1
015-100,009-005,41
015-100,009-006,3
015-100,009-007,4
015-100,009-010,7
015-100,009-012,2
015-100,009-013,2
015-100,009-014,1
015-100,009-015,9
015-100,009-016,4
015-100,009-017,9
015-100,009-999,64
015-100,013-048,3
015-100,015-002,534
015-100,015-011,250
015-100,015-016,1
015-100,015-020,4
015-100,015-028,58
015-100,015-030,8
015-100,015-031,6
015-100,015-033,129
015-100,015-037,1
015-100,015-040,2
015-100,015-057,1
015-100,015-058,7
015-100,015-065,5
015-100,015-070,1
015-100,015-075,1
015-100,015-078,2
015-100,015-081,23
015-100,015-092,23
015-100,015-093,1
015-100,015-096,1
015-100,015-099,200
015-100,015-100,2089
015-100,015-102,4
015-100,015-104,2
015-100,015-106,1
015-100,015-109,1
015-100,015-121,1
015-100,015-999,10
015-100,021-154,1
015-100,999-999,93
015-101,009-003,3
015-101,009-004,5
015-101,009-005,1
015-101,009-006,1
015-101,009-007,1
015-101,009-012,4
015-101,009-014,2
015-101,009-015,3
015-101,009-999,50
015-101,015-005,2
015-101,015-006,51
015-101,015-012,69
015-101,015-013,1
015-101,015-019,106
015-101,015-021,9
015-101,015-027,19
015-101,015-033,2
015-101,015-037,1
015-101,015-042,7
015-101,015-043,90
015-101,015-049,1
015-101,015-051,17
015-101,015-054,37
015-101,015-055,25
015-101,015-057,1
015-101,015-062,62
015-101,015-063,1
015-101,015-072,1
015-101,015-076,1
015-101,015-088,1
015-101,015-090,3
015-101,015-098,10
015-101,015-101,4327
015-101,015-104,1
015-101,015-106,187
015-101,015-110,1
015-101,015-113,3
015-101,015-118,5
015-101,015-999,26
015-101,016-053,2
015-101,016-999,1
015-101,021-114,3
015-101,022-005,1
015-101,999-999,273
015-102,009-002,1
015-102,009-003,1
015-102,009-005,1
015-102,009-007,1
015-102,009-015,1
015-102,009-999,7
015-102,013-063,1
015-102,015-001,66
015-102,015-013,1
015-102,015-014,65
015-102,015-024,2
015-102,015-026,32
015-102,015-042,13
015-102,015-045,174
015-102,015-054,1
015-102,015-056,1
015-102,015-058,2
015-102,015-064,2
015-102,015-074,6
015-102,015-085,6
015-102,015-101,1
015-102,015-102,1762
015-102,015-104,1
015-102,015-106,18
015-102,015-121,2
015-102,015-999,5
015-102,021-156,1
015-102,022-014,3
015-102,022-016,2
015-102,999-999,61
015-103,001-999,1
015-103,005-999,1
015-103,009-002,5
015-103,009-003,9
015-103,009-005,15
015-103,009-006,5
015-103,009-007,16
015-103,009-009,5
015-103,009-011,4
015-103,009-012,5
015-103,009-013,4
015-103,009-014,3
015-103,009-015,5
015-103,009-017,2
015-103,009-999,120
015-103,012-001,1
015-103,013-048,1
015-103,014-039,1
015-103,015-009,185
015-103,015-012,1
015-103,015-013,1
015-103,015-017,9
015-103,015-022,4
015-103,015-025,278
015-103,015-031,2
015-103,015-039,45
015-103,015-050,5
015-103,015-056,1
015-103,015-057,2
015-103,015-058,9
015-103,015-068,29
015-103,015-083,6
015-103,015-092,1
015-103,015-094,5
015-103,015-099,4
015-103,015-103,2624
015-103,015-106,1
015-103,015-122,16
015-103,015-999,8
015-103,017-006,6
015-103,017-999,1
015-103,021-114,3
015-103,024-028,1
015-103,999-999,173
015-104,009-002,470
015-104,009-003,117
015-104,009-004,11
015-104,009-005,1478
015-104,009-006,15
015-104,009-007,20
015-104,009-008,1
015-104,009-009,1
015-104,009-010,23
015-104,009-011,1
015-104,009-012,20
015-104,009-013,9
015-104,009-014,27
015-104,009-015,159
015-104,009-016,106
015-104,009-017,26
015-104,009-999,270
015-104,013-999,1
015-104,014-039,1
015-104,014-999,1
015-104,015-002,2
015-104,015-003,2
015-104,015-012,152
015-104,015-013,10
015-104,015-015,1
015-104,015-020,13
015-104,015-024,33
015-104,015-033,132
015-104,015-037,8
015-104,015-054,2
015-104,015-057,261
015-104,015-058,6
015-104,015-060,8
015-104,015-081,6
015-104,015-091,3
015-104,015-095,2
015-104,015-104,6965
015-104,015-106,3
015-104,015-108,4
015-104,015-109,8
015-104,015-120,2
015-104,015-121,47
015-104,015-999,16
015-104,021-114,1
015-104,021-154,2
015-104,030-053,3
015-104,032-056,1
015-104,999-999,463
015-105,009-014,2
015-105,009-999,1
015-105,012-003,1
015-105,012-007,12
015-105,012-050,2
015-105,015-008,36
015-105,015-042,1
015-105,015-050,1
015-105,015-051,1
015-105,015-057,2
015-105,015-082,61
015-105,015-086,5
015-105,015-088,1
015-105,015-105,2888
015-105,015-106,22
015-105,015-110,1
015-105,015-123,1
015-105,015-999,3
015-105,017-007,1
015-105,999-999,75
015-106,009-002,2
015-106,009-003,5
015-106,009-004,8
015-106,009-005,3
015-106,009-008,1
015-106,009-010,7
015-106,009-012,3
015-106,009-013,2
015-106,009-014,5
015-106,009-015,5
015-106,009-016,6
015-106,009-017,1
015-106,009-999,37
015-106,014-039,1
015-106,015-005,33
015-106,015-010,1
015-106,015-012,2
015-106,015-013,1
015-106,015-018,2
015-106,015-024,2
015-106,015-035,1
015-106,015-037,6
015-106,015-042,48
015-106,015-043,1
015-106,015-045,3
015-106,015-048,3
015-106,015-051,63
015-106,015-054,337
015-106,015-055,1
015-106,015-057,6
015-106,015-062,7
015-106,015-067,9
015-106,015-076,7
015-106,015-087,16
015-106,015-088,2
015-106,015-090,1
015-106,015-097,2
015-106,015-101,6
015-106,015-104,2
015-106,015-105,1
015-106,015-106,12417
015-106,015-111,2
015-106,015-115,6
015-106,015-118,49
015-106,015-121,1
015-106,015-124,1
015-106,015-999,16
015-106,016-053,1
015-106,017-007,1
015-106,019-039,2
015-106,021-114,3
015-106,021-140,1
015-106,022-014,1
015-106,025-999,1
015-106,999-999,311
015-107,009-003,1
015-107,009-006,1
015-107,009-999,10
015-107,015-014,1
015-107,015-021,6
015-107,015-040,236
015-107,015-054,1
015-107,015-088,13
015-107,015-106,62
015-107,015-107,1315
015-107,015-113,18
015-107,015-999,6
015-107,017-007,1
015-107,021-114,1
015-107,999-999,81
015-108,009-002,42
015-108,009-003,18
015-108,009-004,4
015-108,009-005,47
015-108,009-006,2
015-108,009-007,4
015-108,009-010,1
015-108,009-011,1
015-108,009-012,3
015-108,009-013,1
015-108,009-014,1
015-108,009-015,12
015-108,009-016,12
015-108,009-999,55
015-108,012-001,1
015-108,015-002,3
015-108,015-012,7
015-108,015-013,5
015-108,015-020,306
015-108,015-024,212
015-108,015-033,50
015-108,015-035,1
015-108,015-037,1
015-108,015-043,3
015-108,015-053,73
015-108,015-057,62
015-108,015-059,1
015-108,015-078,1
015-108,015-081,3
015-108,015-091,20
015-108,015-095,1
015-108,015-104,53
015-108,015-108,3119
015-108,015-109,200
015-108,015-120,9
015-108,015-121,83
015-108,015-999,17
015-108,021-154,1
015-108,999-999,179
015-109,009-002,218
015-109,009-003,78
015-109,009-004,1
015-109,009-005,138
015-109,009-006,16
015-109,009-007,13
015-109,009-008,4
015-109,009-010,7
015-109,009-012,17
015-109,009-013,2
015-109,009-014,3
015-109,009-015,45
015-109,009-016,51
015-109,009-017,1
015-109,009-999,236
015-109,012-999,1
015-109,013-048,2
015-109,015-001,2
015-109,015-002,1
015-109,015-012,69
015-109,015-013,14
015-109,015-014,1
015-109,015-015,1
015-109,015-020,1014
015-109,015-024,162
015-109,015-027,1
015-109,015-031,1
015-109,015-033,163
015-109,015-037,1
015-109,015-039,1
015-109,015-044,22
015-109,015-053,4
015-109,015-057,238
015-109,015-058,8
015-109,015-059,2
015-109,015-060,2
015-109,015-078,1
015-109,015-081,9
015-109,015-091,9
015-109,015-095,2
015-109,015-099,7
015-109,015-104,449
015-109,015-106,5
015-109,015-108,88
015-109,015-109,8998
015-109,015-120,3
015-109,015-121,168
015-109,015-999,16
015-109,017-007,1
015-109,021-067,1
015-109,021-186,1
015-109,022-006,1
015-109,030-118,3
015-109,030-193,2
015-109,031-050,1
015-109,999-999,568
015-110,009-999,6
015-110,013-076,1
015-110,015-007,28
015-110,015-025,1
015-110,015-032,22
015-110,015-078,3
015-110,015-086,7
015-110,015-106,70
015-110,015-110,4468
015-110,015-114,10
015-110,015-116,1
015-110,015-118,1
015-110,015-999,4
015-110,017-007,1
015-110,021-114,1
015-110,999-999,290
015-111,009-013,2
015-111,009-014,1
015-111,009-999,10
015-111,015-005,3
015-111,015-007,9
015-111,015-014,1
015-111,015-032,7
015-111,015-042,2
015-111,015-054,1
015-111,015-074,3
015-111,015-082,2
015-111,015-086,1
015-111,015-088,2
015-111,015-099,1
015-111,015-106,82
015-111,015-110,27
015-111,015-111,3626
015-111,015-114,78
015-111,015-120,2
015-111,015-121,1
015-111,015-124,1
015-111,015-999,7
015-111,016-053,1
015-111,016-112,13
015-111,016-999,2
015-111,021-114,1
015-111,021-999,1
015-111,999-999,186
015-112,009-002,13
015-112,009-006,1
015-112,009-007,2
015-112,009-016,6
015-112,009-999,16
015-112,013-048,1
015-112,013-063,14
015-112,013-076,2
015-112,015-001,1
015-112,015-012,29
015-112,015-013,7
015-112,015-014,9
015-112,015-020,1
015-112,015-024,5
015-112,015-026,21
015-112,015-033,2
015-112,015-042,8
015-112,015-045,63
015-112,015-047,2
015-112,015-048,1
015-112,015-054,1
015-112,015-056,39
015-112,015-057,12
015-112,015-060,26
015-112,015-064,1
015-112,015-074,1
015-112,015-085,8
015-112,015-095,1
015-112,015-099,2
015-112,015-104,8
015-112,015-106,14
015-112,015-112,3730
015-112,015-121,3
015-112,015-122,2
015-112,015-999,4
015-112,016-053,1
015-112,022-016,1
015-112,029-999,1
015-112,999-999,125
015-113,009-015,1
015-113,009-999,3
015-113,015-002,1
015-113,015-003,1
015-113,015-004,1
015-113,015-021,23
015-113,015-040,58
015-113,015-042,1
015-113,015-045,1
015-113,015-054,3
015-113,015-057,1
015-113,015-059,2
015-113,015-088,108
015-113,015-090,2
015-113,015-101,2
015-113,015-106,78
015-113,015-107,1
015-113,015-109,3
015-113,015-113,4641
015-113,015-118,1
015-113,015-999,11
015-113,017-007,1
015-113,021-021,1
015-113,021-114,1
015-113,999-999,250
015-114,009-016,1
015-114,009-999,4
015-114,015-005,7
